published,channel_title,channel_id,title,url,video_id,description,viewCount,likeCount,commentCount,duration
2025-09-12T10:00:00Z,The Logan Bartlett Show,UCugS0jD5IAdoqzjaNYzns7w,Bret Taylor: A New Class of Software Winners,https://www.youtube.com/watch?v=aABWOv2uMig,aABWOv2uMig,"Bret Taylor is the CEO of Sierra and Chairman of the Board of OpenAI. He previously served as co-CEO of Salesforce. I sat down with Bret to explore how the AI revolution compares to previous platform shifts and what it means for both startups and incumbents navigating this transition.
(00:00) Introduction and Recent Milestone
(00:38) AI Market and Historical Comparisons
(02:30) Competitive Landscape and Business Models
(06:02) Outcome-Based Pricing and Value Creation
(13:52) Technological Shifts and Business Transitions
(26:32) Adoption Challenges and Forward Deployed Engineering
(37:21) Early Investment in Snowflake and Cloud Strategy
(38:02) Enterprise Software Market Dynamics
(38:38) AI Agents and Implementation Costs
(41:06) Democratization of Software Development
(43:35) The Future of Software Companies and AI Agents
(49:36) Consumer Behavior and AI Agents
(58:56) The Role of AI in Customer Experience
(01:01:25) Career Advice in the Age of AI
Executive Producer: Rashad Assir
Mixin â€¦",999,27,1,PT1H8M37S
2025-09-12T12:01:02Z,Latent Space,UCxBcwypKK-W3GHd_RZ9FZrQ,AI Integration Challenges,https://www.youtube.com/watch?v=UeafHOM1CRI,UeafHOM1CRI,,661,11,0,PT1M
2025-09-12T14:00:40Z,20VC with Harry Stebbings,UCf0PBRjhf0rF8fWBIxTuoWA,CRM Doesnâ€™t Have Truth,https://www.youtube.com/watch?v=OPLb6E7515k,OPLb6E7515k,"#20VC with Gong.io Co-Founder & CEO Amit Bendov. Link in bio.
â€”
#HarryStebbings #Business #shorts",2820,46,1,PT18S
2025-09-12T15:30:33Z,"No Priors: AI, Machine Learning, Tech, & Startups",UCSI7h9hydQ40K5MJHnCrQvw,Jensen Huang On All Future Breakthroughs,https://www.youtube.com/watch?v=YcU13kC_x2Q,YcU13kC_x2Q,"â€Thereâ€™s not going to be one breakthrough in science where generative AI is not at foundation of itâ€ - Jensen Huang

Full episode linked above the title. 

#ai #podcast #tech #technology #nopriors",2386,47,0,PT32S
2025-09-12T15:32:21Z,Dwarkesh Patel,UCXl4i9dYBrFOabk0xGmbkRA,Fully autonomous robots are much closer than you think â€“ Sergey Levine,https://www.youtube.com/watch?v=48pxVdmkMIE,48pxVdmkMIE,"Sergey Levine is one of the worldâ€™s top robotics researchers and co-founder of Physical Intelligence. He thinks weâ€™re on the cusp of a â€œself-improvement flywheelâ€ for general-purpose robots. His median estimate for when robots will be able to run households entirely autonomously? 2030.

If Sergeyâ€™s right, the world 5 years from now will be an *insanely* different place than it is today. This conversation focuses on understanding how we get there: we dive into foundation models for robotics, and how we scale both the data and the hardware necessary to enable a full-blown robotics explosion.

ğ„ğğˆğ’ğğƒğ„ ğ‹ğˆğğŠğ’
* Transcript: https://www.dwarkesh.com/p/sergey-levine
* Apple Podcasts: https://podcasts.apple.com/us/podcast/fully-autonomous-robots-are-much-closer-than-you-think/id1516093381?i=1000726524050
* Spotify: https://open.spotify.com/episode/1WpOKLN3vSvvWjrVDIJAyy?si=DPxf6K5BSBy5R4OYIqk8pQ

ğ’ğğğğ’ğğ‘ğ’
* Labelbox provides high-quality robotics training data across a wide range of platforms a â€¦",18901,635,117,PT1H28M29S
2025-09-12T19:00:55Z,Latent Space,UCxBcwypKK-W3GHd_RZ9FZrQ,Chaos Engineering Staging vs Production,https://www.youtube.com/watch?v=v3xZRqwrr00,v3xZRqwrr00,,163,0,0,PT1M9S
2025-09-12T21:56:44Z,All-In Podcast,UCESLZhusAkFfsNsApnjF_Cg,"Google DeepMind CEO Demis Hassabis on AI, Creativity, and a Golden Age of Science | All-In Summit",https://www.youtube.com/watch?v=Kr3Sh2PKA8Y,Kr3Sh2PKA8Y,"(0:00) Introducing Sir Demis Hassabis, reflecting on his Nobel Prize win
(2:39) What is Google Deepmind? How does it interact with Google and Alphabet?
(4:01) Genie 3 world model
(9:21) State of robotics models, form factors, and more
(14:42) AI science breakthroughs, measuring AGI
(20:49) Nano-Banana and the future of creative tools, democratization of creativity
(24:44) Isomorphic Labs, probabilistic vs deterministic, scaling compute, a golden age of Science

Thanks to our partners for making this happen!

Solana: https://solana.com/

OKX: https://www.okx.com/

Google Cloud: https://cloud.google.com/

IREN: https://iren.com/

Oracle: https://www.oracle.com/

Circle: https://www.circle.com/

BVNK: https://www.bvnk.com/

Athletic Brewing: https://athleticbrewing.com/

Follow Demis:
https://x.com/demishassabis

Follow the besties: 
https://x.com/chamath
https://x.com/Jason
https://x.com/DavidSacks
https://x.com/friedberg

Follow on X:
https://x.com/theallinpod

Follow on Instagram:
http â€¦",29100,1040,58,PT31M48S
2025-09-12T23:18:08Z,Dwarkesh Patel,UCXl4i9dYBrFOabk0xGmbkRA,How Robots Learn Without Teaching - Sergey Levine,https://www.youtube.com/watch?v=q6dpfw9zoCE,q6dpfw9zoCE,,19039,688,41,PT1M1S
2025-09-12T23:45:40Z,This Week in Startups,UCkkhmBWfS7pILYIk0izkc3A,Future of Energy... Tidal Power?,https://www.youtube.com/watch?v=WQo7m7pDZMI,WQo7m7pDZMI,"Subscribe to This Week In Startups: https://www.youtube.com/@startups/featured

Follow our hosts!
https://x.com/Jason
https://x.com/alex
https://x.com/lon

Follow on X:
https://x.com/twistartups

Follow on Instagram:
https://x.com/twistartups

Follow on TikTok:
https://www.tiktok.com/@thisweekinstartups?lang=en

Follow on LinkedIn: 
https://www.linkedin.com/company/this-week-in-startups/

#startups 
#tech 
#news",750,16,0,PT55S
2025-09-13T01:21:14Z,Acquired,UCyFqFYfTW2VoIQKylJ04Rtw,Microsoftâ€™s Secret Project with Nvidia,https://www.youtube.com/watch?v=nkN7yvrlL8M,nkN7yvrlL8M,"Microsoftâ€™s Secret Project with Nvidia

#business #podcast #xbox #technology #tech

Listen to the full episode ğŸ™ï¸Â Nvidia Part I: The GPU Company (1993-2006) - Season 10, Episode 5",1360,46,0,PT42S
